Team,Spielernummer,Anzahl,Event,Jahr
Berlin Kobras,8.0,3,Touchdown,2024
Berlin Kobras,9.0,3,Strafe,2024
Berlin Kobras,9.0,1,Interception,2024
Berlin Kobras,9.0,2,First Down,2024
Berlin Kobras,9.0,5,Touchdown,2024
Berlin Kobras,12.0,2,Interception,2024
Berlin Kobras,12.0,1,First Down,2024
Berlin Kobras,12.0,1,Touchdown,2024
Berlin Kobras,12.0,1,1-Extra-Punkt,2024
Berlin Kobras,12.0,2,Strafe,2024
Berlin Kobras,13.0,1,First Down,2024
Berlin Kobras,17.0,2,Strafe,2024
Berlin Kobras,17.0,2,Touchdown,2024
Berlin Kobras,17.0,8,First Down,2024
Berlin Kobras,17.0,3,1-Extra-Punkt,2024
Berlin Kobras,19.0,7,Touchdown,2024
Berlin Kobras,19.0,1,First Down,2024
Berlin Kobras,20.0,1,Touchdown,2024
Berlin Kobras,20.0,1,First Down,2024
Berlin Kobras,21.0,1,Interception,2024
Berlin Kobras,21.0,2,Touchdown,2024
Berlin Kobras,21.0,2,Strafe,2024
Berlin Kobras,21.0,1,First Down,2024
Berlin Kobras,22.0,1,Interception,2024
Berlin Kobras,24.0,1,Strafe,2024
Berlin Kobras,25.0,7,Touchdown,2024
Berlin Kobras,25.0,7,First Down,2024
Berlin Kobras,25.0,1,Interception,2024
Berlin Kobras,25.0,3,Strafe,2024
Berlin Kobras,29.0,3,Interception,2024
Berlin Kobras,29.0,1,Touchdown,2024
Berlin Kobras,30.0,1,First Down,2024
Berlin Kobras,51.0,1,Touchdown,2024
Berlin Kobras,51.0,3,Strafe,2024
Berlin Kobras,51.0,1,First Down,2024
Berlin Kobras,51.0,3,Interception,2024
Berlin Kobras,52.0,1,Strafe,2024
Berlin Kobras,52.0,1,Interception,2024
Berlin Kobras,66.0,1,First Down,2024
Berlin Kobras,74.0,1,Safety (+2),2024
Berlin Kobras,77.0,1,Strafe,2024
Berlin Kobras,92.0,2,Interception,2024
Berlin Kobras,92.0,3,Strafe,2024
Berlin Kobras,92.0,6,Touchdown,2024
Berlin Kobras,92.0,5,First Down,2024
Berlin Kobras,92.0,3,1-Extra-Punkt,2024
Berlin Kobras,99.0,22,First Down,2024
Berlin Kobras,99.0,5,1-Extra-Punkt,2024
Berlin Kobras,99.0,7,Strafe,2024
Berlin Kobras,99.0,3,2-Extra-Punkte,2024
Berlin Kobras,99.0,18,Touchdown,2024
Berlin Thunder Lightnings,0.0,3,1-Extra-Punkt,2024
Berlin Thunder Lightnings,0.0,1,Strafe,2024
Berlin Thunder Lightnings,0.0,4,First Down,2024
Berlin Thunder Lightnings,0.0,6,Touchdown,2024
Berlin Thunder Lightnings,1.0,7,Touchdown,2024
Berlin Thunder Lightnings,1.0,5,1-Extra-Punkt,2024
Berlin Thunder Lightnings,1.0,1,Strafe,2024
Berlin Thunder Lightnings,1.0,5,First Down,2024
Berlin Thunder Lightnings,3.0,2,Interception,2024
Berlin Thunder Lightnings,4.0,5,Touchdown,2024
Berlin Thunder Lightnings,4.0,4,1-Extra-Punkt,2024
Berlin Thunder Lightnings,4.0,2,Strafe,2024
Berlin Thunder Lightnings,4.0,13,First Down,2024
Berlin Thunder Lightnings,6.0,1,First Down,2024
Berlin Thunder Lightnings,7.0,1,Strafe,2024
Berlin Thunder Lightnings,9.0,1,Strafe,2024
Berlin Thunder Lightnings,9.0,1,Touchdown,2024
Berlin Thunder Lightnings,10.0,4,Interception,2024
Berlin Thunder Lightnings,10.0,1,First Down,2024
Berlin Thunder Lightnings,10.0,1,Strafe,2024
Berlin Thunder Lightnings,10.0,1,1-Extra-Punkt,2024
Berlin Thunder Lightnings,10.0,2,Touchdown,2024
Berlin Thunder Lightnings,11.0,1,Strafe,2024
Berlin Thunder Lightnings,11.0,1,1-Extra-Punkt,2024
Berlin Thunder Lightnings,11.0,9,Touchdown,2024
Berlin Thunder Lightnings,11.0,6,First Down,2024
Berlin Thunder Lightnings,13.0,1,Safety (+2),2024
Berlin Thunder Lightnings,15.0,2,Strafe,2024
Berlin Thunder Lightnings,15.0,1,Interception,2024
Berlin Thunder Lightnings,17.0,2,Strafe,2024
Berlin Thunder Lightnings,17.0,1,Interception,2024
Berlin Thunder Lightnings,18.0,3,First Down,2024
Berlin Thunder Lightnings,18.0,4,1-Extra-Punkt,2024
Berlin Thunder Lightnings,18.0,20,Touchdown,2024
Berlin Thunder Lightnings,18.0,1,Safety (+1),2024
Berlin Thunder Lightnings,18.0,2,Strafe,2024
Berlin Thunder Lightnings,18.0,2,2-Extra-Punkte,2024
Berlin Thunder Lightnings,18.0,10,Interception,2024
Berlin Thunder Lightnings,19.0,4,Strafe,2024
Berlin Thunder Lightnings,19.0,16,Interception,2024
Berlin Thunder Lightnings,19.0,2,First Down,2024
Berlin Thunder Lightnings,19.0,6,Touchdown,2024
Berlin Thunder Lightnings,21.0,1,Interception,2024
Berlin Thunder Lightnings,23.0,1,Touchdown,2024
Berlin Thunder Lightnings,23.0,3,First Down,2024
Berlin Thunder Lightnings,23.0,2,1-Extra-Punkt,2024
Berlin Thunder Lightnings,23.0,8,Interception,2024
Berlin Thunder Lightnings,27.0,1,1-Extra-Punkt,2024
Berlin Thunder Lightnings,27.0,1,2-Extra-Punkte,2024
Berlin Thunder Lightnings,27.0,14,Touchdown,2024
Berlin Thunder Lightnings,27.0,1,Strafe,2024
Berlin Thunder Lightnings,27.0,9,First Down,2024
Berlin Thunder Lightnings,28.0,1,Interception,2024
Berlin Thunder Lightnings,28.0,1,Touchdown,2024
Berlin Thunder Lightnings,44.0,2,1-Extra-Punkt,2024
Berlin Thunder Lightnings,44.0,1,Touchdown,2024
Berlin Thunder Lightnings,76.0,1,Touchdown,2024
Berlin Thunder Lightnings,78.0,1,Touchdown,2024
Berlin Thunder Lightnings,79.0,10,Interception,2024
Berlin Thunder Lightnings,79.0,1,Strafe,2024
Berlin Thunder Lightnings,79.0,4,Touchdown,2024
Berlin Thunder Lightnings,85.0,6,Touchdown,2024
Berlin Thunder Lightnings,85.0,10,First Down,2024
Berlin Thunder Lightnings,85.0,2,2-Extra-Punkte,2024
Berlin Thunder Lightnings,85.0,8,1-Extra-Punkt,2024
Berlin Thunder Lightnings,87.0,35,Touchdown,2024
Berlin Thunder Lightnings,87.0,21,First Down,2024
Berlin Thunder Lightnings,87.0,23,1-Extra-Punkt,2024
Berlin Thunder Lightnings,88.0,2,Strafe,2024
Berlin Thunder Lightnings,88.0,14,1-Extra-Punkt,2024
Berlin Thunder Lightnings,88.0,31,Touchdown,2024
Berlin Thunder Lightnings,88.0,22,First Down,2024
Berlin Thunder Lightnings,88.0,1,2-Extra-Punkte,2024
Bielefeld Bulldogs,1.0,3,1-Extra-Punkt,2023
Bielefeld Bulldogs,1.0,7,Touchdown,2023
Bielefeld Bulldogs,1.0,1,Strafe,2023
Bielefeld Bulldogs,1.0,7,First Down,2023
Bielefeld Bulldogs,2.0,1,1-Extra-Punkt,2023
Bielefeld Bulldogs,2.0,2,Touchdown,2023
Bielefeld Bulldogs,11.0,1,First Down,2023
Bielefeld Bulldogs,11.0,6,Touchdown,2023
Bielefeld Bulldogs,14.0,1,Interception,2023
Bielefeld Bulldogs,14.0,3,Touchdown,2023
Bielefeld Bulldogs,14.0,4,First Down,2023
Bielefeld Bulldogs,14.0,2,Strafe,2023
Bielefeld Bulldogs,14.0,3,1-Extra-Punkt,2023
Bielefeld Bulldogs,19.0,1,1-Extra-Punkt,2023
Bielefeld Bulldogs,19.0,2,Touchdown,2023
Bielefeld Bulldogs,22.0,2,Interception,2023
Bielefeld Bulldogs,23.0,3,Strafe,2023
Bielefeld Bulldogs,23.0,2,Touchdown,2023
Bielefeld Bulldogs,23.0,3,First Down,2023
Bielefeld Bulldogs,32.0,1,Touchdown,2023
Bielefeld Bulldogs,32.0,2,First Down,2023
Bielefeld Bulldogs,32.0,3,1-Extra-Punkt,2023
Bielefeld Bulldogs,32.0,1,Interception,2023
Bielefeld Bulldogs,66.0,1,Interception,2023
Bielefeld Bulldogs,78.0,1,Strafe,2023
Bielefeld Bulldogs,2.0,4,Interception,2024
Bielefeld Bulldogs,2.0,2,Touchdown,2024
Bielefeld Bulldogs,2.0,3,First Down,2024
Bielefeld Bulldogs,2.0,3,Strafe,2024
Bielefeld Bulldogs,2.0,1,Safety (+2),2024
Bielefeld Bulldogs,5.0,1,Strafe,2024
Bielefeld Bulldogs,8.0,1,Safety (+2),2024
Bielefeld Bulldogs,8.0,4,Touchdown,2024
Bielefeld Bulldogs,8.0,2,First Down,2024
Bielefeld Bulldogs,8.0,1,1-Extra-Punkt,2024
Bielefeld Bulldogs,11.0,2,Touchdown,2024
Bielefeld Bulldogs,11.0,2,First Down,2024
Bielefeld Bulldogs,14.0,8,1-Extra-Punkt,2024
Bielefeld Bulldogs,14.0,9,First Down,2024
Bielefeld Bulldogs,14.0,1,Strafe,2024
Bielefeld Bulldogs,14.0,8,Touchdown,2024
Bielefeld Bulldogs,15.0,1,Interception,2024
Bielefeld Bulldogs,21.0,3,Safety (+2),2024
Bielefeld Bulldogs,21.0,1,Strafe,2024
Bielefeld Bulldogs,22.0,2,Interception,2024
Bielefeld Bulldogs,23.0,2,First Down,2024
Bielefeld Bulldogs,23.0,4,Touchdown,2024
Bielefeld Bulldogs,27.0,9,1-Extra-Punkt,2024
Bielefeld Bulldogs,27.0,1,2-Extra-Punkte,2024
Bielefeld Bulldogs,27.0,9,First Down,2024
Bielefeld Bulldogs,27.0,2,Strafe,2024
Bielefeld Bulldogs,27.0,20,Touchdown,2024
Bielefeld Bulldogs,32.0,1,First Down,2024
Bielefeld Bulldogs,32.0,7,Touchdown,2024
Bielefeld Bulldogs,32.0,2,1-Extra-Punkt,2024
Bielefeld Bulldogs,58.0,4,First Down,2024
Bielefeld Bulldogs,58.0,5,Touchdown,2024
Bielefeld Bulldogs,58.0,4,1-Extra-Punkt,2024
Bielefeld Bulldogs,69.0,1,Strafe,2024
Bielefeld Bulldogs,69.0,1,1-Extra-Punkt,2024
Bielefeld Bulldogs,69.0,3,First Down,2024
Bielefeld Bulldogs,69.0,5,Touchdown,2024
Bielefeld Bulldogs,78.0,1,Interception,2024
Bielefeld Bulldogs,80.0,1,Touchdown,2024
Bielefeld Bulldogs,80.0,1,1-Extra-Punkt,2024
Bielefeld Bulldogs,80.0,4,First Down,2024
Bielefeld Bulldogs,85.0,2,Touchdown,2024
Bielefeld Bulldogs,85.0,1,Interception,2024
Black Forest Foxes,5.0,1,Strafe,2024
Black Forest Foxes,5.0,3,First Down,2024
Black Forest Foxes,5.0,3,Touchdown,2024
Black Forest Foxes,8.0,1,Touchdown,2024
Black Forest Foxes,8.0,1,First Down,2024
Black Forest Foxes,8.0,1,2-Extra-Punkte,2024
Black Forest Foxes,8.0,1,Interception,2024
Black Forest Foxes,9.0,2,Touchdown,2024
Black Forest Foxes,9.0,7,First Down,2024
Black Forest Foxes,9.0,1,Interception,2024
Black Forest Foxes,12.0,1,First Down,2024
Black Forest Foxes,19.0,3,First Down,2024
Black Forest Foxes,24.0,1,Touchdown,2024
Black Forest Foxes,24.0,1,2-Extra-Punkte,2024
Black Forest Foxes,30.0,3,Touchdown,2024
Black Forest Foxes,30.0,3,Interception,2024
Black Forest Foxes,30.0,5,First Down,2024
Black Forest Foxes,33.0,1,Interception,2024
Black Forest Foxes,43.0,1,Interception,2024
Black Forest Foxes,43.0,1,First Down,2024
Black Forest Foxes,50.0,1,First Down,2024
Black Forest Foxes,50.0,1,Strafe,2024
Black Forest Foxes,78.0,2,First Down,2024
Black Forest Foxes,78.0,1,Strafe,2024
Black Forest Foxes,81.0,1,Touchdown,2024
Black Forest Hedgehogs e.V.,7.0,1,Touchdown,2021
Black Forest Hedgehogs e.V.,7.0,1,First Down,2021
Black Forest Hedgehogs e.V.,8.0,1,Touchdown,2021
Black Forest Hedgehogs e.V.,13.0,3,1-Extra-Punkt,2021
Black Forest Hedgehogs e.V.,13.0,4,First Down,2021
Black Forest Hedgehogs e.V.,13.0,17,Touchdown,2021
Black Forest Hedgehogs e.V.,15.0,1,1-Extra-Punkt,2021
Black Forest Hedgehogs e.V.,23.0,4,Touchdown,2021
Black Forest Hedgehogs e.V.,23.0,4,1-Extra-Punkt,2021
Black Forest Hedgehogs e.V.,23.0,2,First Down,2021
Black Forest Hedgehogs e.V.,26.0,2,Touchdown,2021
Black Forest Hedgehogs e.V.,26.0,1,Interception,2021
Black Forest Hedgehogs e.V.,84.0,1,First Down,2021
Black Forest Hedgehogs e.V.,84.0,1,Touchdown,2021
Black Forest Hedgehogs e.V.,84.0,1,Interception,2021
Black Forest Hedgehogs e.V.,85.0,2,Interception,2021
Black Forest Hedgehogs e.V.,85.0,1,Strafe,2021
Black Forest Hedgehogs e.V.,85.0,2,1-Extra-Punkt,2021
Black Forest Hedgehogs e.V.,85.0,1,First Down,2021
Black Forest Hedgehogs e.V.,85.0,7,Touchdown,2021
Black Forest Hedgehogs e.V.,89.0,2,1-Extra-Punkt,2021
Black Forest Hedgehogs e.V.,89.0,3,First Down,2021
Black Forest Hedgehogs e.V.,999.0,1,Strafe,2021
Black Forest Hedgehogs e.V.,4.0,1,First Down,2022
Black Forest Hedgehogs e.V.,4.0,1,Touchdown,2022
Black Forest Hedgehogs e.V.,4.0,2,Interception,2022
Black Forest Hedgehogs e.V.,7.0,5,Touchdown,2022
Black Forest Hedgehogs e.V.,10.0,1,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,10.0,3,Touchdown,2022
Black Forest Hedgehogs e.V.,10.0,1,Strafe,2022
Black Forest Hedgehogs e.V.,12.0,1,Touchdown,2022
Black Forest Hedgehogs e.V.,12.0,3,Strafe,2022
Black Forest Hedgehogs e.V.,13.0,7,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,13.0,9,First Down,2022
Black Forest Hedgehogs e.V.,13.0,19,Touchdown,2022
Black Forest Hedgehogs e.V.,13.0,1,Strafe,2022
Black Forest Hedgehogs e.V.,13.0,2,Interception,2022
Black Forest Hedgehogs e.V.,15.0,6,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,15.0,3,First Down,2022
Black Forest Hedgehogs e.V.,15.0,7,Touchdown,2022
Black Forest Hedgehogs e.V.,15.0,3,Strafe,2022
Black Forest Hedgehogs e.V.,20.0,1,Interception,2022
Black Forest Hedgehogs e.V.,20.0,1,2-Extra-Punkte,2022
Black Forest Hedgehogs e.V.,20.0,3,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,20.0,2,First Down,2022
Black Forest Hedgehogs e.V.,20.0,4,Touchdown,2022
Black Forest Hedgehogs e.V.,23.0,1,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,23.0,1,First Down,2022
Black Forest Hedgehogs e.V.,23.0,6,Touchdown,2022
Black Forest Hedgehogs e.V.,23.0,2,Interception,2022
Black Forest Hedgehogs e.V.,24.0,1,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,24.0,2,First Down,2022
Black Forest Hedgehogs e.V.,24.0,1,Touchdown,2022
Black Forest Hedgehogs e.V.,24.0,5,Interception,2022
Black Forest Hedgehogs e.V.,26.0,4,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,26.0,1,First Down,2022
Black Forest Hedgehogs e.V.,26.0,2,Touchdown,2022
Black Forest Hedgehogs e.V.,27.0,1,Interception,2022
Black Forest Hedgehogs e.V.,29.0,3,Touchdown,2022
Black Forest Hedgehogs e.V.,29.0,1,Interception,2022
Black Forest Hedgehogs e.V.,29.0,1,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,73.0,1,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,73.0,1,Touchdown,2022
Black Forest Hedgehogs e.V.,84.0,3,First Down,2022
Black Forest Hedgehogs e.V.,84.0,4,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,84.0,2,Touchdown,2022
Black Forest Hedgehogs e.V.,85.0,5,First Down,2022
Black Forest Hedgehogs e.V.,85.0,1,Interception,2022
Black Forest Hedgehogs e.V.,85.0,1,2-Extra-Punkte,2022
Black Forest Hedgehogs e.V.,85.0,6,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,85.0,16,Touchdown,2022
Black Forest Hedgehogs e.V.,89.0,1,Strafe,2022
Black Forest Hedgehogs e.V.,89.0,1,1-Extra-Punkt,2022
Black Forest Hedgehogs e.V.,89.0,1,Touchdown,2022
Black Forest Hedgehogs e.V.,9.0,7,Touchdown,2023
Black Forest Hedgehogs e.V.,9.0,5,First Down,2023
Black Forest Hedgehogs e.V.,9.0,5,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,10.0,1,1-Extra-Punkt,2023
Black Forest Hedgehogs e.V.,10.0,2,Touchdown,2023
Black Forest Hedgehogs e.V.,10.0,5,First Down,2023
Black Forest Hedgehogs e.V.,12.0,6,Touchdown,2023
Black Forest Hedgehogs e.V.,12.0,4,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,12.0,2,First Down,2023
Black Forest Hedgehogs e.V.,12.0,1,Strafe,2023
Black Forest Hedgehogs e.V.,12.0,1,1-Extra-Punkt,2023
Black Forest Hedgehogs e.V.,15.0,1,Touchdown,2023
Black Forest Hedgehogs e.V.,16.0,1,Interception,2023
Black Forest Hedgehogs e.V.,17.0,2,Interception,2023
Black Forest Hedgehogs e.V.,17.0,1,Strafe,2023
Black Forest Hedgehogs e.V.,18.0,1,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,18.0,2,First Down,2023
Black Forest Hedgehogs e.V.,18.0,2,Touchdown,2023
Black Forest Hedgehogs e.V.,19.0,1,Touchdown,2023
Black Forest Hedgehogs e.V.,20.0,23,Touchdown,2023
Black Forest Hedgehogs e.V.,20.0,7,Interception,2023
Black Forest Hedgehogs e.V.,20.0,6,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,20.0,8,First Down,2023
Black Forest Hedgehogs e.V.,20.0,4,1-Extra-Punkt,2023
Black Forest Hedgehogs e.V.,21.0,1,First Down,2023
Black Forest Hedgehogs e.V.,21.0,1,1-Extra-Punkt,2023
Black Forest Hedgehogs e.V.,21.0,1,Touchdown,2023
Black Forest Hedgehogs e.V.,23.0,4,Interception,2023
Black Forest Hedgehogs e.V.,23.0,4,Touchdown,2023
Black Forest Hedgehogs e.V.,24.0,12,Interception,2023
Black Forest Hedgehogs e.V.,24.0,1,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,24.0,4,Touchdown,2023
Black Forest Hedgehogs e.V.,26.0,4,Interception,2023
Black Forest Hedgehogs e.V.,26.0,1,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,26.0,1,Touchdown,2023
Black Forest Hedgehogs e.V.,29.0,3,Interception,2023
Black Forest Hedgehogs e.V.,29.0,1,Touchdown,2023
Black Forest Hedgehogs e.V.,32.0,9,First Down,2023
Black Forest Hedgehogs e.V.,32.0,2,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,32.0,7,1-Extra-Punkt,2023
Black Forest Hedgehogs e.V.,32.0,9,Touchdown,2023
Black Forest Hedgehogs e.V.,32.0,2,Strafe,2023
Black Forest Hedgehogs e.V.,84.0,4,Touchdown,2023
Black Forest Hedgehogs e.V.,84.0,2,Strafe,2023
Black Forest Hedgehogs e.V.,84.0,1,First Down,2023
Black Forest Hedgehogs e.V.,84.0,3,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,85.0,11,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,85.0,47,Touchdown,2023
Black Forest Hedgehogs e.V.,85.0,1,Strafe,2023
Black Forest Hedgehogs e.V.,85.0,7,1-Extra-Punkt,2023
Black Forest Hedgehogs e.V.,85.0,15,First Down,2023
Black Forest Hedgehogs e.V.,88.0,1,2-Extra-Punkte,2023
Black Forest Hedgehogs e.V.,88.0,1,Touchdown,2023
Black Forest Hedgehogs e.V.,2.0,1,2-Extra-Punkte,2024
Black Forest Hedgehogs e.V.,3.0,1,Interception,2024
Black Forest Hedgehogs e.V.,9.0,3,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V.,9.0,16,First Down,2024
Black Forest Hedgehogs e.V.,9.0,4,Strafe,2024
Black Forest Hedgehogs e.V.,9.0,7,2-Extra-Punkte,2024
Black Forest Hedgehogs e.V.,9.0,14,Touchdown,2024
Black Forest Hedgehogs e.V.,10.0,2,2-Extra-Punkte,2024
Black Forest Hedgehogs e.V.,10.0,2,Touchdown,2024
Black Forest Hedgehogs e.V.,11.0,1,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V.,11.0,10,First Down,2024
Black Forest Hedgehogs e.V.,11.0,4,2-Extra-Punkte,2024
Black Forest Hedgehogs e.V.,11.0,19,Touchdown,2024
Black Forest Hedgehogs e.V.,11.0,12,Interception,2024
Black Forest Hedgehogs e.V.,12.0,1,Interception,2024
Black Forest Hedgehogs e.V.,15.0,1,Strafe,2024
Black Forest Hedgehogs e.V.,18.0,4,Touchdown,2024
Black Forest Hedgehogs e.V.,20.0,13,Touchdown,2024
Black Forest Hedgehogs e.V.,20.0,2,Strafe,2024
Black Forest Hedgehogs e.V.,20.0,1,Interception,2024
Black Forest Hedgehogs e.V.,20.0,3,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V.,20.0,18,First Down,2024
Black Forest Hedgehogs e.V.,20.0,3,2-Extra-Punkte,2024
Black Forest Hedgehogs e.V.,22.0,1,Touchdown,2024
Black Forest Hedgehogs e.V.,23.0,1,Strafe,2024
Black Forest Hedgehogs e.V.,23.0,12,Touchdown,2024
Black Forest Hedgehogs e.V.,23.0,1,Interception,2024
Black Forest Hedgehogs e.V.,23.0,15,First Down,2024
Black Forest Hedgehogs e.V.,23.0,4,2-Extra-Punkte,2024
Black Forest Hedgehogs e.V.,24.0,7,Interception,2024
Black Forest Hedgehogs e.V.,26.0,1,Interception,2024
Black Forest Hedgehogs e.V.,28.0,1,Touchdown,2024
Black Forest Hedgehogs e.V.,29.0,8,Interception,2024
Black Forest Hedgehogs e.V.,29.0,3,Strafe,2024
Black Forest Hedgehogs e.V.,32.0,1,Strafe,2024
Black Forest Hedgehogs e.V.,32.0,5,Touchdown,2024
Black Forest Hedgehogs e.V.,32.0,7,First Down,2024
Black Forest Hedgehogs e.V.,32.0,1,2-Extra-Punkte,2024
Black Forest Hedgehogs e.V.,53.0,1,Touchdown,2024
Black Forest Hedgehogs e.V.,84.0,2,Safety (+2),2024
Black Forest Hedgehogs e.V.,85.0,2,Strafe,2024
Black Forest Hedgehogs e.V.,85.0,23,First Down,2024
Black Forest Hedgehogs e.V.,85.0,6,2-Extra-Punkte,2024
Black Forest Hedgehogs e.V.,85.0,41,Touchdown,2024
Black Forest Hedgehogs e.V.,85.0,5,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V. 2,10.0,4,First Down,2024
Black Forest Hedgehogs e.V. 2,10.0,1,Touchdown,2024
Black Forest Hedgehogs e.V. 2,10.0,4,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V. 2,11.0,4,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V. 2,11.0,1,Strafe,2024
Black Forest Hedgehogs e.V. 2,11.0,8,Interception,2024
Black Forest Hedgehogs e.V. 2,11.0,5,First Down,2024
Black Forest Hedgehogs e.V. 2,11.0,16,Touchdown,2024
Black Forest Hedgehogs e.V. 2,17.0,1,Interception,2024
Black Forest Hedgehogs e.V. 2,17.0,2,Touchdown,2024
Black Forest Hedgehogs e.V. 2,18.0,2,Strafe,2024
Black Forest Hedgehogs e.V. 2,18.0,2,First Down,2024
Black Forest Hedgehogs e.V. 2,21.0,3,Touchdown,2024
Black Forest Hedgehogs e.V. 2,21.0,1,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V. 2,21.0,1,Interception,2024
Black Forest Hedgehogs e.V. 2,21.0,5,First Down,2024
Black Forest Hedgehogs e.V. 2,23.0,2,Interception,2024
Black Forest Hedgehogs e.V. 2,23.0,4,First Down,2024
Black Forest Hedgehogs e.V. 2,23.0,5,Touchdown,2024
Black Forest Hedgehogs e.V. 2,23.0,1,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V. 2,23.0,2,Strafe,2024
Black Forest Hedgehogs e.V. 2,26.0,1,Strafe,2024
Black Forest Hedgehogs e.V. 2,26.0,2,Interception,2024
Black Forest Hedgehogs e.V. 2,26.0,2,Touchdown,2024
Black Forest Hedgehogs e.V. 2,28.0,2,Touchdown,2024
Black Forest Hedgehogs e.V. 2,28.0,1,Strafe,2024
Black Forest Hedgehogs e.V. 2,28.0,2,First Down,2024
Black Forest Hedgehogs e.V. 2,28.0,4,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V. 2,31.0,1,Strafe,2024
Black Forest Hedgehogs e.V. 2,31.0,1,Safety (+2),2024
Black Forest Hedgehogs e.V. 2,38.0,1,First Down,2024
Black Forest Hedgehogs e.V. 2,46.0,3,First Down,2024
Black Forest Hedgehogs e.V. 2,46.0,1,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V. 2,46.0,1,Strafe,2024
Black Forest Hedgehogs e.V. 2,85.0,5,First Down,2024
Black Forest Hedgehogs e.V. 2,85.0,8,Touchdown,2024
Black Forest Hedgehogs e.V. 2,85.0,1,1-Extra-Punkt,2024
Black Forest Hedgehogs e.V. 2,85.0,1,Overtime,2024
Black Forest Hedgehogs e.V. 2,85.0,1,2-Extra-Punkte,2024
